orgId	KBaseGenome	KBaseGenome ID	Name	Group	Condition	Description	Condition ID (Kbase ExpMatrix)	Kbase Media	Notes
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set6IT095	nitrogen source	L-Glutamine	L-Glutamine (N)	set6IT095 L-Glutamine (N)	Nitrogen-L-Glutamine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT019	carbon source	L-Histidine	L-Histidine (C)	set1IT019 L-Histidine (C)	Carbon-L-Histidine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT043	carbon source	L-Histidine	L-Histidine (C)	set1IT043 L-Histidine (C)	Carbon-L-Histidine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT072	carbon source	L-Histidine	L-Histidine (C)	set2IT072 L-Histidine (C)	Carbon-L-Histidine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT022	carbon source	L-Histidine	L-Histidine (C)	set2IT022 L-Histidine (C)	Carbon-L-Histidine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set2IT040	carbon source	L-Histidine	L-Histidine (C)	set2IT040 L-Histidine (C)	Carbon-L-Histidine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT074	carbon source	L-Histidine	L-Histidine (C)	set2IT074 L-Histidine (C)	Carbon-L-Histidine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT001	carbon source	L-Histidine	L-Histidine (C)	set3IT001 L-Histidine (C)	Carbon-L-Histidine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT063	nitrogen source	L-Histidine	L-Histidine (N)	set3IT063 L-Histidine (N)	Nitrogen-L-Histidine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set6H27	nitrogen source	L-Histidine	L-Histidine (N)	set6H27 L-Histidine (N)	Nitrogen-L-Histidine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set6H37	nitrogen source	L-Histidine	L-Histidine (N)	set6H37 L-Histidine (N)	Nitrogen-L-Histidine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT002	nitrogen source	L-Histidine	L-Histidine (N)	set6IT002 L-Histidine (N)	Nitrogen-L-Histidine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT040	nitrogen source	L-Histidine	L-Histidine (N)	set6IT040 L-Histidine (N)	Nitrogen-L-Histidine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT075	nitrogen source	L-Histidine	L-Histidine (N)	set2IT075 L-Histidine (N)	Nitrogen-L-Histidine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT003	nitrogen source	L-Histidine	L-Histidine (N)	set3IT003 L-Histidine (N)	Nitrogen-L-Histidine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT049	nitrogen source	L-Histidine	L-Histidine (N)	set8IT049 L-Histidine (N)	Nitrogen-L-Histidine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT064	nitrogen source	L-Histidine	L-Histidine (N)	set8IT064 L-Histidine (N)	Nitrogen-L-Histidine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set6IT082	nitrogen source	L-Histidine	L-Histidine (N)	set6IT082 L-Histidine (N)	Nitrogen-L-Histidine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set6IT090	nitrogen source	L-Histidine	L-Histidine (N)	set6IT090 L-Histidine (N)	Nitrogen-L-Histidine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H24	nitrogen source	L-Histidine	L-Histidine (N)	set3H24 L-Histidine (N)	Nitrogen-L-Histidine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H4	nitrogen source	L-Histidine	L-Histidine (N)	set3H4 L-Histidine (N)	Nitrogen-L-Histidine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H15	carbon source	L-Isoleucine	L-Isoleucine (C)	set12H15 L-Isoleucine (C)	Carbon-L-Isoleucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H16	carbon source	L-Isoleucine	L-Isoleucine (C)	set12H16 L-Isoleucine (C)	Carbon-L-Isoleucine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H23	carbon source	L-Isoleucine	L-Isoleucine (C)	set3H23 L-Isoleucine (C)	Carbon-L-Isoleucine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H5	carbon source	L-Isoleucine	L-Isoleucine (C)	set3H5 L-Isoleucine (C)	Carbon-L-Isoleucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT003	carbon source	L-Isoleucine	L-Isoleucine (C)	set2IT003 L-Isoleucine (C)	Carbon-L-Isoleucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT012	carbon source	L-Isoleucine	L-Isoleucine (C)	set2IT012 L-Isoleucine (C)	Carbon-L-Isoleucine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT003	carbon source	L-Isoleucine	L-Isoleucine (C)	set5IT003 L-Isoleucine (C)	Carbon-L-Isoleucine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT007	carbon source	L-Isoleucine	L-Isoleucine (C)	set3IT007 L-Isoleucine (C)	Carbon-L-Isoleucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H7	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set13H7 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set13H8	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set13H8 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT066	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set1IT066 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT093	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set1IT093 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H25	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2H25 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set2H48	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2H48 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT090	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2IT090 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT016	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set3IT016 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set3IT065	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set3IT065 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT072	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set3IT072 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set5H16	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set5H16 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set5H26	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set5H26 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT027	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2IT027 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT032	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2IT032 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT015	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set6IT015 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT053	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set6IT053 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT086	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set2IT086 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT014	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set3IT014 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT052	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set8IT052 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT067	nitrogen source	L-Isoleucine	L-Isoleucine (N)	set8IT067 L-Isoleucine (N)	Nitrogen-L-Isoleucine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set1H9	carbon source	Sodium L-Lactate	L-Lactate	set1H9 L-Lactate		
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set2H21	carbon source	Sodium L-Lactate	L-Lactate	set2H21 L-Lactate		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H23	carbon source	Sodium L-Lactate	L-Lactate (C)	set10H23 L-Lactate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set10H24	carbon source	Sodium L-Lactate	L-Lactate (C)	set10H24 L-Lactate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set1H13	carbon source	Sodium L-Lactate	L-Lactate (C)	set1H13 L-Lactate (C)		
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT010	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT010 L-Lactate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT035	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT035 L-Lactate (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set2H45	carbon source	Sodium L-Lactate	L-Lactate (C)	set2H45 L-Lactate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT003	carbon source	Sodium L-Lactate	L-Lactate (C)	set2IT003 L-Lactate (C)		
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT064	carbon source	Sodium L-Lactate	L-Lactate (C)	set2IT064 L-Lactate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H13	carbon source	Sodium L-Lactate	L-Lactate (C)	set3H13 L-Lactate (C)		
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set3H16	carbon source	Sodium L-Lactate	L-Lactate (C)	set3H16 L-Lactate (C)		
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H34	carbon source	Sodium L-Lactate	L-Lactate (C)	set3H34 L-Lactate (C)		
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT051	carbon source	Sodium L-Lactate	L-Lactate (C)	set3IT051 L-Lactate (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set6IT004	carbon source	Sodium L-Lactate	L-Lactate (C)	set6IT004 L-Lactate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT037	carbon source	Sodium L-Lactate	L-Lactate (C)	set6IT037 L-Lactate (C)		
PS	Dechlorosoma_suillum_PS	GCF_000236665.1	set6IT043	carbon source	Sodium L-Lactate	L-Lactate (C)	set6IT043 L-Lactate (C)		
Miya	Desulfovibrio_vulgaris_str.__Miyazaki_F_	GCF_000021385.1	set7IT029	carbon source	Sodium L-Lactate	L-Lactate (C)	set7IT029 L-Lactate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H23	carbon source	Sodium L-Lactate	L-Lactate (C)	set1H23 L-Lactate (C)		
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H39	carbon source	Sodium L-Lactate	L-Lactate (C)	set1H39 L-Lactate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT013	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT013 L-Lactate (C)		
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT041	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT041 L-Lactate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT004	carbon source	Sodium L-Lactate	L-Lactate (C)	set5IT004 L-Lactate (C)		
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT046	carbon source	Sodium L-Lactate	L-Lactate (C)	set5IT046 L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H16	carbon source	Sodium L-Lactate	L-Lactate (C)	set3H16 L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H39	carbon source	Sodium L-Lactate	L-Lactate (C)	set3H39 L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H23	carbon source	Sodium L-Lactate	L-Lactate (C)	set5H23 L-Lactate (C)		
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H24	carbon source	Sodium L-Lactate	L-Lactate (C)	set5H24 L-Lactate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT063	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT063 L-Lactate (C)		
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set1IT078	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT078 L-Lactate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT003	carbon source	Sodium L-Lactate	L-Lactate (C)	set2IT003 L-Lactate (C)		
PV4	Shewanella_loihica_PV-4	GCF_000016065.1	set2IT015	carbon source	Sodium L-Lactate	L-Lactate (C)	set2IT015 L-Lactate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set1IT036	carbon source	Sodium L-Lactate	L-Lactate (C)	set1IT036 L-Lactate (C)		
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT060	carbon source	Sodium L-Lactate	L-Lactate (C)	set2IT060 L-Lactate (C)		
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H17	carbon source	L-Leucine	L-Leucine (C)	set12H17 L-Leucine (C)	Carbon-L-Leucine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H18	carbon source	L-Leucine	L-Leucine (C)	set12H18 L-Leucine (C)	Carbon-L-Leucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT051	carbon source	L-Leucine	L-Leucine (C)	set2IT051 L-Leucine (C)	Carbon-L-Leucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT078	carbon source	L-Leucine	L-Leucine (C)	set2IT078 L-Leucine (C)	Carbon-L-Leucine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT061	carbon source	L-Leucine	L-Leucine (C)	set3IT061 L-Leucine (C)	Carbon-L-Leucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT004	carbon source	L-Leucine	L-Leucine (C)	set2IT004 L-Leucine (C)	Carbon-L-Leucine	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set2IT013	carbon source	L-Leucine	L-Leucine (C)	set2IT013 L-Leucine (C)	Carbon-L-Leucine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set5IT004	carbon source	L-Leucine	L-Leucine (C)	set5IT004 L-Leucine (C)	Carbon-L-Leucine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set2IT081	carbon source	L-Leucine	L-Leucine (C)	set2IT081 L-Leucine (C)	Carbon-L-Leucine	
WCS417	Pseudomonas_simiae	GCF_000698265.1	set3IT008	carbon source	L-Leucine	L-Leucine (C)	set3IT008 L-Leucine (C)	Carbon-L-Leucine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT067	nitrogen source	L-Leucine	L-Leucine (N)	set1IT067 L-Leucine (N)	Nitrogen-L-Leucine	
Caulo	Caulobacter_crescentus_NA1000	GCF_000022005.1	set1IT094	nitrogen source	L-Leucine	L-Leucine (N)	set1IT094 L-Leucine (N)	Nitrogen-L-Leucine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT025	nitrogen source	L-Leucine	L-Leucine (N)	set2IT025 L-Leucine (N)	Nitrogen-L-Leucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT091	nitrogen source	L-Leucine	L-Leucine (N)	set2IT091 L-Leucine (N)	Nitrogen-L-Leucine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set3IT017	nitrogen source	L-Leucine	L-Leucine (N)	set3IT017 L-Leucine (N)	Nitrogen-L-Leucine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT073	nitrogen source	L-Leucine	L-Leucine (N)	set3IT073 L-Leucine (N)	Nitrogen-L-Leucine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set4IT044	nitrogen source	L-Leucine	L-Leucine (N)	set4IT044 L-Leucine (N)	Nitrogen-L-Leucine	
MR1	Shewanella_oneidensis_MR-1	GCF_000146165.2	set5H27	nitrogen source	L-Leucine	L-Leucine (N)	set5H27 L-Leucine (N)	Nitrogen-L-Leucine	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set5IT065	nitrogen source	L-Leucine	L-Leucine (N)	set5IT065 L-Leucine (N)	Nitrogen-L-Leucine	
SynE	Synechococcus_elongatus_PCC_7942	GCF_000012525.1	set7IT015	nitrogen source	L-Leucine	L-Leucine (N)	set7IT015 L-Leucine (N)	Nitrogen-L-Leucine	
SynE	Synechococcus_elongatus_PCC_7942	GCF_000012525.1	set7IT021	nitrogen source	L-Leucine	L-Leucine (N)	set7IT021 L-Leucine (N)	Nitrogen-L-Leucine	
SynE	Synechococcus_elongatus_PCC_7942	GCF_000012525.1	set7IT027	nitrogen source	L-Leucine	L-Leucine (N)	set7IT027 L-Leucine (N)	Nitrogen-L-Leucine	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT041	nitrogen source	L-Leucine	L-Leucine (N)	set3IT041 L-Leucine (N)	Nitrogen-L-Leucine	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT060	nitrogen source	L-Leucine	L-Leucine (N)	set3IT060 L-Leucine (N)	Nitrogen-L-Leucine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT016	nitrogen source	L-Leucine	L-Leucine (N)	set6IT016 L-Leucine (N)	Nitrogen-L-Leucine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT054	nitrogen source	L-Leucine	L-Leucine (N)	set6IT054 L-Leucine (N)	Nitrogen-L-Leucine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT087	nitrogen source	L-Leucine	L-Leucine (N)	set2IT087 L-Leucine (N)	Nitrogen-L-Leucine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT015	nitrogen source	L-Leucine	L-Leucine (N)	set3IT015 L-Leucine (N)	Nitrogen-L-Leucine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT053	nitrogen source	L-Leucine	L-Leucine (N)	set8IT053 L-Leucine (N)	Nitrogen-L-Leucine	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set8IT068	nitrogen source	L-Leucine	L-Leucine (N)	set8IT068 L-Leucine (N)	Nitrogen-L-Leucine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H14	nitrogen source	L-Leucine	L-Leucine (N)	set3H14 L-Leucine (N)	Nitrogen-L-Lysine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H34	nitrogen source	L-Leucine	L-Leucine (N)	set3H34 L-Leucine (N)	Nitrogen-L-Lysine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT016	nitrogen source	L-Lysine	L-Lysine (N)	set2IT016 L-Lysine (N)	Nitrogen-L-Lysine	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT084	nitrogen source	L-Lysine	L-Lysine (N)	set2IT084 L-Lysine (N)	Nitrogen-L-Lysine	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set3IT056	nitrogen source	L-Lysine	L-Lysine (N)	set3IT056 L-Lysine (N)	Nitrogen-L-Lysine	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT064	nitrogen source	L-Lysine	L-Lysine (N)	set3IT064 L-Lysine (N)	Nitrogen-L-Lysine	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT033	nitrogen source	L-Lysine	L-Lysine (N)	set3IT033 L-Lysine (N)	Nitrogen-L-Lysine	
Cola	Echinicola_vietnamensis_DSM_17526	GCF_000325705.1	set3IT052	nitrogen source	L-Lysine	L-Lysine (N)	set3IT052 L-Lysine (N)	Nitrogen-L-Lysine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT003	nitrogen source	L-Lysine	L-Lysine (N)	set6IT003 L-Lysine (N)	Nitrogen-L-Lysine	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set6IT041	nitrogen source	L-Lysine	L-Lysine (N)	set6IT041 L-Lysine (N)	Nitrogen-L-Lysine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set2IT076	nitrogen source	L-Lysine	L-Lysine (N)	set2IT076 L-Lysine (N)	Nitrogen-L-Lysine	
Pedo557	Sphingobacteriaceae_bacterium_GW460-11-11-14-LB5	GCF_002151545.1	set3IT004	nitrogen source	L-Lysine	L-Lysine (N)	set3IT004 L-Lysine (N)	Nitrogen-L-Lysine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set6IT083	nitrogen source	L-Lysine	L-Lysine (N)	set6IT083 L-Lysine (N)	Nitrogen-L-Lysine	
pseudo3_N2E3	Pseudomonas_fluorescens	GCF_001307155.1	set6IT091	nitrogen source	L-Lysine	L-Lysine (N)	set6IT091 L-Lysine (N)	Nitrogen-L-Lysine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H15	nitrogen source	L-Lysine	L-Lysine (N)	set3H15 L-Lysine (N)	Nitrogen-L-Lysine	
SB2B	Shewanella_amazonensis_SB2B	GCF_000015245.1	set3H35	nitrogen source	L-Lysine	L-Lysine (N)	set3H35 L-Lysine (N)	Nitrogen-L-Lysine	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H3	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set12H3 L-Malic (C)	Carbon-L-Malic-Acid	
psRCH2	Pseudomonas_stutzeri_RCH2	GCF_000327065.1	set12H4	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set12H4 L-Malic (C)	Carbon-L-Malic-Acid	
Bfirm	Paraburkholderia_phytofirmans_PsJN	GCF_000020125.1	set1IT018	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1IT018 L-Malic (C)	Carbon-L-Malic-Acid	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set1IT042	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1IT042 L-Malic (C)	Carbon-L-Malic-Acid	
Keio	Escherichia_coli_str._K-12_substr._MG1705	GCF_000005845.2	set1IT053	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1IT053 L-Malic (C)	Carbon-L-Malic-Acid	
Keio	Escherichia_coli_str._K-12_substr._MG1706	GCF_000005845.2	set1IT054	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1IT054 L-Malic (C)	Carbon-L-Malic-Acid	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set2IT009	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set2IT009 L-Malic (C)	Carbon-L-Malic-Acid	
Cup4G11	Cupriavidus_basilensis	GCF_000832305.1	set2IT071	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set2IT071 L-Malic (C)	Carbon-L-Malic-Acid	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H21	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set3H21 L-Malic (C)	Carbon-L-Malic-Acid	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	set3H42	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set3H42 L-Malic (C)	Carbon-L-Malic-Acid	
azobra	Azospirillum_brasilense_Sp245	GCF_000237365.1	set3IT057	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set3IT057 L-Malic (C)	Carbon-L-Malic-Acid	
Dino	Dinoroseobacter_shibae_DFL_12___DSM_16493	GCF_000018145.1	setAH23	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	setAH23 L-Malic (C)	Carbon-L-Malic-Acid	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H18	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1H18 L-Malic (C)	Carbon-L-Malic-Acid	
ANA3	Shewanella_sp._ANA-3	GCF_000203935.1	set1H34	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1H34 L-Malic (C)	Carbon-L-Malic-Acid	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set1IT023	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set1IT023 L-Malic (C)	Carbon-L-Malic-Acid	
HerbieS	Herbaspirillum_seropedicae_SmR1	GCF_000143225.1	set2IT055	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set2IT055 L-Malic (C)	Carbon-L-Malic-Acid	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT013	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set5IT013 L-Malic (C)	Carbon-L-Malic-Acid	
Koxy	Klebsiella_sp._M5al	GCF_002090195.1	set5IT055	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set5IT055 L-Malic (C)	Carbon-L-Malic-Acid	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set3H45	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set3H45 L-Malic (C)	Carbon-L-Malic-Acid	
Phaeo	Phaeobacter_inhibens_DSM_17395	GCF_000154765.2	set5H39	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)	set5H39 L-Malic (C)	Carbon-L-Malic-Acid	
